analysis_id,spec,subset,term,metric,estimator,rho,k_es,k_study,k_cluster,est_z,se_z,t_stat,df,p,ci_lb_z,ci_ub_z,pi_lb_z,pi_ub_z,est_r,ci_lb_r,ci_ub_r,pi_lb_r,pi_ub_r,sigma2_cluster,sigma2_study,sigma2_esid,pct_cluster,pct_study,pct_esid,pct_sampling,typical_v,value,ms_input,ms_label,note
H2a,coe_wide,full,mu_avg,Fisher_z,RoBMA_3.6.1,0.6,2713,115,114,-0.0010362035444601455,,,,,-0.06557871877338513,0.05164925153530067,,,-0.001036203173596913,-0.06548487162092363,0.05160337319715551,,,,,,,,,,,,FALSE,,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); wide effect prior Normal(-0.041, 0.042347) = 2 x COE sigma (~0.042) [DEC-045]; estimation set 2713/115/114 [DEC-042a]; k = 114 aggregates; model-averaged posterior mean, 95% central CI; summary row 'mu'"
H2a,coe_wide,full,tau_avg,tau,RoBMA_3.6.1,0.6,2713,115,114,0.26525438680850094,,,,,0.23248237622597345,0.3035363702397116,,,,,,,,,,,,,,,,,FALSE,,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); wide effect prior Normal(-0.041, 0.042347) = 2 x COE sigma (~0.042) [DEC-045]; estimation set 2713/115/114 [DEC-042a]; k = 114 aggregates; model-averaged tau on the Fisher-z scale; no tanh (scale parameter)"
H2a,coe_wide,full,bf01_effect,BF01,RoBMA_3.6.1,0.6,2713,115,114,,,,,,,,,,,,,,,,,,,,,,,1.6935976596732993,FALSE,,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); wide effect prior Normal(-0.041, 0.042347) = 2 x COE sigma (~0.042) [DEC-045]; estimation set 2713/115/114 [DEC-042a]; k = 114 aggregates; inclusion BF10 (effect) = 0.590459; BF01 = 1/BF10 quantifies evidence FOR the null of the effect component; raw value, band labelling downstream [DEC-044]"
H2a,coe_wide,full,bf01_heterogeneity,BF01,RoBMA_3.6.1,0.6,2713,115,114,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); wide effect prior Normal(-0.041, 0.042347) = 2 x COE sigma (~0.042) [DEC-045]; estimation set 2713/115/114 [DEC-042a]; k = 114 aggregates; inclusion BF10 (heterogeneity) = Inf; BF01 = 1/BF10; SATURATED: posterior inclusion probability at the floating-point boundary — BF beyond double-precision resolution, raw pair Inf/0 preserved [#18]"
H2a,coe_wide,full,bf01_bias,BF01,RoBMA_3.6.1,0.6,2713,115,114,,,,,,,,,,,,,,,,,,,,,,,0.05938747233134053,FALSE,,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); wide effect prior Normal(-0.041, 0.042347) = 2 x COE sigma (~0.042) [DEC-045]; estimation set 2713/115/114 [DEC-042a]; k = 114 aggregates; inclusion BF10 (publication bias) = 16.8386; BF01 = 1/BF10"
H2b,contrast_informed,defined,coef_period,z_diff,RoBMA_3.6.1,0.6,2705,113,113,0.0033709677480448686,,,,,-0.03126593348822459,0.0445144667212965,,,,,,,,,,,,,,,,,TRUE,robma_contrast_primary,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); RoBMA.reg [DEC-045: only admissible moderation route]; contrast prior Normal(0, 0.025) on the post-minus-pre period contrast (treatment contrast, ref = pre); sigma from the SECONDARY SESOI +-0.05 ~ +-2 sigma [DEC-045]; period domain 2705/113/112 [DEC-042b]; 113 cluster x period rows (pre 82 + post 31; both-period cluster n = 1, disclosed: Li et al (2022)); post-minus-pre contrast on the Fisher-z scale; z-only, no tanh transform of differences; summary row 'period[post]'"
H2b,contrast_informed,defined,bf01_period,BF01,RoBMA_3.6.1,0.6,2705,113,113,,,,,,,,,,,,,,,,,,,,,,,1.0349179417433494,TRUE,bf01_moderation_primary,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); RoBMA.reg [DEC-045: only admissible moderation route]; contrast prior Normal(0, 0.025) on the post-minus-pre period contrast (treatment contrast, ref = pre); sigma from the SECONDARY SESOI +-0.05 ~ +-2 sigma [DEC-045]; period domain 2705/113/112 [DEC-042b]; 113 cluster x period rows (pre 82 + post 31; both-period cluster n = 1, disclosed: Li et al (2022)); inclusion BF10 (period moderator) = 0.96626; BF01 = 1/BF10 quantifies evidence FOR the null of Paris moderation; raw value, band labelling downstream [DEC-044]"
H2b,contrast_informed,defined,tau_avg,tau,RoBMA_3.6.1,0.6,2705,113,113,0.26709220218150187,,,,,0.23499179986207042,0.3063215938751678,,,,,,,,,,,,,,,,,FALSE,,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); RoBMA.reg [DEC-045: only admissible moderation route]; contrast prior Normal(0, 0.025) on the post-minus-pre period contrast (treatment contrast, ref = pre); sigma from the SECONDARY SESOI +-0.05 ~ +-2 sigma [DEC-045]; period domain 2705/113/112 [DEC-042b]; 113 cluster x period rows (pre 82 + post 31; both-period cluster n = 1, disclosed: Li et al (2022)); model-averaged tau on the Fisher-z scale"
H2b,contrast_wide,defined,coef_period,z_diff,RoBMA_3.6.1,0.6,2705,113,113,0.008688749678237984,,,,,-0.04482540586992676,0.07946046292090261,,,,,,,,,,,,,,,,,FALSE,,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); RoBMA.reg [DEC-045: only admissible moderation route]; wide contrast prior Normal(0, 0.050), treatment contrast (ref = pre) [DEC-045]; period domain 2705/113/112 [DEC-042b]; 113 cluster x period rows (pre 82 + post 31; both-period cluster n = 1, disclosed: Li et al (2022)); post-minus-pre contrast on the Fisher-z scale; z-only, no tanh transform of differences; summary row 'period[post]'"
H2b,contrast_wide,defined,bf01_period,BF01,RoBMA_3.6.1,0.6,2705,113,113,,,,,,,,,,,,,,,,,,,,,,,1.1669526218880628,FALSE,,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); RoBMA.reg [DEC-045: only admissible moderation route]; wide contrast prior Normal(0, 0.050), treatment contrast (ref = pre) [DEC-045]; period domain 2705/113/112 [DEC-042b]; 113 cluster x period rows (pre 82 + post 31; both-period cluster n = 1, disclosed: Li et al (2022)); inclusion BF10 (period moderator) = 0.856933; BF01 = 1/BF10 quantifies evidence FOR the null of Paris moderation; raw value, band labelling downstream [DEC-044]"
H2b,contrast_wide,defined,tau_avg,tau,RoBMA_3.6.1,0.6,2705,113,113,0.26726930579858704,,,,,0.23457869777648746,0.30666886496153273,,,,,,,,,,,,,,,,,FALSE,,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); RoBMA.reg [DEC-045: only admissible moderation route]; wide contrast prior Normal(0, 0.050), treatment contrast (ref = pre) [DEC-045]; period domain 2705/113/112 [DEC-042b]; 113 cluster x period rows (pre 82 + post 31; both-period cluster n = 1, disclosed: Li et al (2022)); model-averaged tau on the Fisher-z scale"
H2b,factor_default,defined,bf01_period,BF01,RoBMA_3.6.1,0.6,2705,113,113,,,,,,,,,,,,,,,,,,,,,,,8.491659213634913,FALSE,,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); RoBMA.reg [DEC-045: only admissible moderation route]; package default factor prior and contrast (echoed verbatim in run_meta); coefficient row intentionally not reported for this set (package-internal parameterization; contrast estimate claims live on the treatment-contrast fits) [DEC-046]; period domain 2705/113/112 [DEC-042b]; 113 cluster x period rows (pre 82 + post 31; both-period cluster n = 1, disclosed: Li et al (2022)); inclusion BF10 (period moderator) = 0.117763; BF01 = 1/BF10 quantifies evidence FOR the null of Paris moderation; raw value, band labelling downstream [DEC-044]"
H2b,factor_default,defined,tau_avg,tau,RoBMA_3.6.1,0.6,2705,113,113,0.2672821938811592,,,,,0.23508539448363486,0.3059093108676665,,,,,,,,,,,,,,,,,FALSE,,"RoBMA 3.6.1 [DEC-046]; y/se input, transformation=""none"", prior_scale=""none"" (priors act on Fisher-z verbatim); effect_direction=""negative"" [P-T5-2]; seed 20260710; sequential chains, 3.x defaults incl. autofit=TRUE; one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); RoBMA.reg [DEC-045: only admissible moderation route]; package default factor prior and contrast (echoed verbatim in run_meta); coefficient row intentionally not reported for this set (package-internal parameterization; contrast estimate claims live on the treatment-contrast fits) [DEC-046]; period domain 2705/113/112 [DEC-042b]; 113 cluster x period rows (pre 82 + post 31; both-period cluster n = 1, disclosed: Li et al (2022)); model-averaged tau on the Fisher-z scale"
TH_b_design,design,full,subset_estimation,count,descriptive,,,,,,,,,,,,,,,,,,,,,,,,,,,2713,FALSE,,2713 ES / 115 studies / 114 clusters [DEC-042a]; H2a domain
TH_b_design,design,full,agg_k_full,count,descriptive,,,,,,,,,,,,,,,,,,,,,,,,,,,114,FALSE,,"one-effect-per-cluster aggregates: metafor aggregate.escalc, struct=""CS"", rho=0.6 (T1/A5 convention [DEC-031g/F65]); H2a basis"
TH_b_design,design,full,h2b_domain_es,count,descriptive,,,,,,,,,,,,,,,,,,,,,,,,,,,2705,FALSE,,2705 ES / 113 studies / 112 clusters [DEC-042b]; H2b domain
TH_b_design,design,full,h2b_rows,count,descriptive,,,,,,,,,,,,,,,,,,,,,,,,,,,113,FALSE,,cluster x period aggregate rows [DEC-045]; per-cell D2 aggregation
TH_b_design,design,full,h2b_rows_pre,count,descriptive,,,,,,,,,,,,,,,,,,,,,,,,,,,82,FALSE,,"pre-cell aggregates (= 113 - 31, arithmetic pin)"
TH_b_design,design,full,h2b_rows_post,count,descriptive,,,,,,,,,,,,,,,,,,,,,,,,,,,31,FALSE,,post-cell aggregates [DEC-042b; v12 design constant]
TH_b_design,design,full,h2b_both_period_clusters,count,descriptive,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FALSE,,single both-period cluster (disclosed): Li et al (2022) [DEC-045]
